Ciphertext,Ciphertext Length,Entropy,Hex Ratio,Base64 Ratio,Repetition Rate,Alphabetic Ratio,Numeric Ratio,Algorithm
71GyTt2kVwX8/lQGFpGZ+hXUhbON0exxau4F7ZrFV3zbggy0lxbzBg==,56,5.025668537935867,0.32142857142857145,1.0,0.05454545454545454,0.7678571428571429,0.16071428571428573,DES
LsDNNbO0wSYW6EJHcfxiBl2G+UvzR4rLCloc1hKbhCaL450u3Awk1/4ONrJ2eBc2,64,5.28477441389348,0.4375,1.0,0.015873015873015872,0.765625,0.203125,AES
C4Pnh6HtcBQCJiBu7ihUl4zwcY8QXJkkb1rDoAc6Csk=,44,4.817052925307968,0.4090909090909091,1.0,0.023255813953488372,0.8181818181818182,0.1590909090909091,RC4
ZkyCx/YtM977q07hBvGq96KNPSdcrJt/pg++pAjimgSakaji58cEwA==,56,5.186731930947546,0.3392857142857143,1.0,0.05454545454545454,0.7321428571428571,0.16071428571428573,3DES
7VTprLzcz3n245VZMfNVEnz6WBudQGQ2lUORlZdYF7pm8iLICHZ2KQ==,56,5.1328113950787255,0.32142857142857145,1.0,0.01818181818181818,0.7857142857142857,0.17857142857142858,DES
e9i/YqA3SmHst7U5rCSTYB/4uHJl9gEMxNP6pODVDq9/2BQejoXp6A==,56,5.244680368408914,0.35714285714285715,1.0,0.01818181818181818,0.7321428571428571,0.17857142857142858,Blowfish
8UHv7S2n08errXCO0/W0mO/KnK6vBnHQ095BGdK+4GSvbW316zbdWg==,56,4.8962915290459295,0.4107142857142857,1.0,0.03636363636363636,0.6428571428571429,0.26785714285714285,DES
A3xlxwT3PFfu7gnAZsDW+LRc/UfuvRVBCIQYb4fW/xVsmlF/xdDQp1qm4XJgC5qnIeGo5fhx6YXZCi14O1kmmfnG+Mx4BZR/c74DuDHnq2/LFv03Oc43qYks4ccpB972MIMYBphPpUyD+SfrVcuhzIbNfeW8XQppjSAqgKqUn/SGqhx/BfIuGJjDrjOYEdlQaie38mGz5gRbpSX27VijKSvn2ea0VSPQ2C4dE29XaLPPrrmX+1M/N0e/SrU9cMUZJtuXzpJdlRVi5T6b/Kr3g6mH3kEmjQQO92NZ8IBBDp6+dvXMSkfMpyKDV7LC3Btrcj2HD9N110xs/e7MFjU9pg==,344,5.887971501046342,0.36046511627906974,1.0,0.026239067055393587,0.7819767441860465,0.16569767441860464,RSA
3BXs98aoCnPI2Nj42zNz768CkyqTtgZaAuT5KsZuObQ=,44,5.0048861640918405,0.38636363636363635,1.0,0.0,0.75,0.22727272727272727,RC4
0uux1tW2O81oVfSgkI7fvsV1kxYilbwri6O8u60h/68=,44,4.7089873002588,0.36363636363636365,1.0,0.023255813953488372,0.6590909090909091,0.29545454545454547,RC4
XZWsvQ3Mx4AZ8yuJBJNTyXTVM2Cc3tUQ5+X7AGWkO4c=,44,4.851365993588126,0.3181818181818182,1.0,0.0,0.7727272727272727,0.18181818181818182,RC4
YLBeqOQ6KJQvnS5V9wSql4hSWfpS79FhtshaSUSyh2g=,44,4.788754913993502,0.2727272727272727,1.0,0.0,0.8181818181818182,0.1590909090909091,RC4
WTYkhCTS7DRm7Cc8sB8Q8jGLw3Em8UR0scnvKVUa56M=,44,4.913977073182751,0.4090909090909091,1.0,0.0,0.75,0.22727272727272727,RC4
Qz1oeFLsARra6jw6njL43pB9tsg7ck7h3EdBSLDziBeVbkTTuDS0uA==,56,5.137537511266055,0.44642857142857145,1.0,0.03636363636363636,0.7857142857142857,0.17857142857142858,Blowfish
b8518b2cf599ee51578ce14896bc4e7b072fc106676ffd6d0021c66b535b2989,64,3.795162556862432,1.0,1.0,0.09523809523809523,0.328125,0.671875,SHA-256
GcxvNbj9ozO3kW7iO7+QF39PayLWc6i1MLGvy1HsNGk=,44,4.760456902679034,0.3181818181818182,1.0,0.0,0.75,0.20454545454545456,RC4
Ai05Nl0HJLDB8fZHQKfSRmo5V4C4fD4oOLzy9YbR4H8=,44,4.743300368538956,0.45454545454545453,1.0,0.0,0.7272727272727273,0.25,ChaCha20
Kc8Q868wzvSLacD9lH7RyMQHoEpHVr0zX+SXut8PaxPQiUf/gUh3m2BP0aynM6y5,64,5.25352441389348,0.34375,1.0,0.0,0.765625,0.203125,AES
UgfXqKHu4oXQiMAHk+N7nRRx+PM3JHt03ZQwHa2e3o6ztBnORKuFWw==,56,5.101823225551768,0.25,1.0,0.03636363636363636,0.7857142857142857,0.14285714285714285,Blowfish
MT1x+a1y5IIpVP3c3VCvLwW2wafZTlRq7l52Az6kU1U=,44,4.896820539042671,0.38636363636363635,1.0,0.023255813953488372,0.7045454545454546,0.25,RC4
N2ryBIGKffolkTcmodWN+cGfWGT9T0coiqPdqXnK+ty/e0pmGZJKYdUySv05tKzV,64,5.042434179450871,0.265625,1.0,0.015873015873015872,0.859375,0.09375,AES
Yf1sI3r4pf6rFJ0jO6ysvkNRab3wj4lEIjT6K9EeQahsUjH2fv/5TL8zmZO5B9V6XqsaNYCcZw7Sk2/I2QUsvcWMpZxLb5SWdShQVE7HTGaFfSL+Y6J6Bh7UurhPqtWfFpA7gf3u1BmFVU5SIjEmHBzszCP4ZqevFBC2i1ae0HT9QSMRWLK0pqyHMex1GoYG71tzAIYMCGxNX5ks5MIGG/dJb5lUQwLvqzAEDzcEr+Wi96gFziiO3iBuKHM2JpN9turv7A8xz2M8KrpK3u2NZw+N7jW3sI+9k4/BTsH0io3d27+uawsC/KUo2m8auK+FvYkmYyk9y9V1SaYF5pfkgw==,344,5.891419506948226,0.36046511627906974,1.0,0.008746355685131196,0.7732558139534884,0.18895348837209303,RSA
k5FS3+0Q6/yXXwJoNlcBEMA6YA878lmKg/oqVr19PA7R6CyFvBsJpQ==,56,5.208966082694626,0.39285714285714285,1.0,0.03636363636363636,0.6964285714285714,0.21428571428571427,DES
GqmbVYtHfvNJHDXyZmr7f9qRps9oiSl61LX8FovdEnB/yv5hVzM7T/WNKP1D8LRDe4pggkjo098+rxoux2e3equGioEMQ8PWpmeKgVSIRHWUiT2Ajpsb7nRSvKyONgfIWf7ts2XwZjiWmRRCEbO4XH2i4ZAzR/JNAjSNCikYSQGV+h002U3eDaHudwMVG1PxZhAqA1oVjtYFtUhPJn4SHbiw+vxZcPZ5eAjcGWHzae+13ytg1qkwKTHK6qGL5+FbWMnSTKSZMpg2FA15TxAGeEoIDd4HDB2H6cTcFc39xT+QGCAbzkhtpRM9Sd2bSvxQ50Ob5Lu4gKg92RuskvGN/Q==,344,5.908566446773537,0.32848837209302323,1.0,0.011661807580174927,0.811046511627907,0.15406976744186046,RSA
mNWyygL//l11L+AVj/GhpgWOx8Y1oJ8agjpQ5ClPeOU=,44,4.7715983798534225,0.22727272727272727,1.0,0.06976744186046512,0.75,0.13636363636363635,RC4
HXMp9zG45ITYdweQgRXWW6TO3NvywvGSbmdiKrYn7jzWa4PDdN5Cue0InKgp6UDa,64,5.257659765557392,0.328125,1.0,0.015873015873015872,0.84375,0.15625,AES
SKxhZIPrcppd17LswN+IqAYXpD6/7uzvagdJoyURG/YBK0X8wEfoBQ==,56,5.329589073804689,0.2857142857142857,1.0,0.03636363636363636,0.8035714285714286,0.10714285714285714,3DES
Lxd7L0FeEw7kjkPK09ky7FVrKcuH6C2Z8xSC9lwgdfsDc4D+wNHAi5D5s1JsFSBX,64,5.210479296672175,0.484375,1.0,0.0,0.765625,0.21875,AES
VNJtzgjiE/16mOHP4CrY7jw/bmNJeYgREN/3OvmwsNWJ1rigFf8A5A==,56,4.967720100474502,0.30357142857142855,1.0,0.01818181818181818,0.7678571428571429,0.14285714285714285,Blowfish
jKe8vsgKBGECFIUnpI0yQzr2oYW0nIl+1cz52g4pjAs=,44,4.942275084497216,0.3409090909090909,1.0,0.0,0.7727272727272727,0.18181818181818182,ChaCha20
txk+9CCg3qGn5luO664yOwzr9KkcGrBHlzBZ1VgjvDi0XSBkjJjg8A==,56,5.14629152904593,0.32142857142857145,1.0,0.05454545454545454,0.7678571428571429,0.17857142857142858,3DES
XlPXMFVJ/UIrKCFF/PppVlkdYZjMh0Hspxb9DaYcGZg0Zal/ftGuQw==,56,5.061382823650154,0.25,1.0,0.05454545454545454,0.8571428571428571,0.05357142857142857,3DES
YsDagjDU6qJuiK1owrmT7n0+7kSWMrW/SXWzwagFVuHnd+URt8K1AwqR8vfYednl,64,5.277114648336088,0.28125,1.0,0.0,0.828125,0.125,AES
ChTqX14QHwQQ/qfj1FISrldEN0EggoRlayC+qQpqB1zTtqe1sChSKxfS/0+O61dTfR+zoD9rXLFN/c2YB8kSls6Me1ViEWYMo+R9HvWBh5SityOkFw6gq8DBrZRbFO5TesQLpZr1mQ82eIjlRK5Ms7zR/i5ufJqHUTGBD6jjWNGHRJvjSondYPNMuNkCsokAIOE152k3/0BDkyidqcTZY1yQefOHO/Zd/zSwUFGryiKmrFrQpUyE47vr5iHluBJaovHVmxBYSSmk9BoI2KvAt0gC1xkOa6WMpDktMLXr2pZkTtO2LN+E/sEMGdbBvfgmyrilaQiw/ucYdi65If0H6w==,344,5.865095802356964,0.3168604651162791,1.0,0.014577259475218658,0.8197674418604651,0.13372093023255813,RSA
2DU2Vs/MFXGpDOK6o++gDuQogtT9hdq3L8Pwft+RAYQ=,44,5.016027641266229,0.29545454545454547,1.0,0.023255813953488372,0.75,0.13636363636363635,ChaCha20
z8OvHKarkbZz4K9BySz1bPhDsvGv9+LLCYhoInJyQ54P+mMFaksoow==,56,5.088343091584563,0.26785714285714285,1.0,0.05454545454545454,0.8035714285714286,0.125,Blowfish
xGqGF/3SusweTT+mZdJR7GOaQsQQc6+jVmgLDXdzgSY=,44,4.925118550357138,0.22727272727272727,1.0,0.046511627906976744,0.8409090909090909,0.06818181818181818,ChaCha20
/tSbPssSpVMTnlralUAwd2grmGbLjmBY0lWilOBRjBU=,44,4.851365993588126,0.22727272727272727,1.0,0.023255813953488372,0.9090909090909091,0.045454545454545456,ChaCha20
wl+QfppkOI6Yj8X/5vv7UYUbo55T7JNMU/ws/rxwx3qaAOraClk2pA==,56,4.989954252221582,0.2857142857142857,1.0,0.07272727272727272,0.7321428571428571,0.16071428571428573,DES
I+MzeCcTi8zwmcKNBbcnDfDDAX07ZAmgRdEKzhWZ0oM=,44,4.862507470762513,0.4318181818181818,1.0,0.023255813953488372,0.8636363636363636,0.09090909090909091,ChaCha20
q3H3AoeqaMcKmiKcScwMBtaimDghuIBWxTznoUNT4/s=,44,4.896820539042671,0.29545454545454547,1.0,0.0,0.8863636363636364,0.06818181818181818,RC4
VXz1dJstigLMxw0HW9ruhRjHWlHZ2xWybs2nspAXKorW5wSj4Od4dg==,56,5.088343091584563,0.23214285714285715,1.0,0.01818181818181818,0.8214285714285714,0.14285714285714285,DES
cad80efedf97fe86499f52161eab9b2e1534f4dc3485d72e964ed76840929ac6,64,3.8841233930115444,1.0,1.0,0.015873015873015872,0.390625,0.609375,SHA-256
Q1pDJ5GztyAeyLGPOtXt1wtoG7ai86d4Op/UB005ErdxBS+LODvtjovNa0tXWWdWM8My1gu67VA58xaG17b/6ogwrnuNcrIoC4Nky/oZXOmENMvSRYTgDlMT3xcNJ9QczFUfidcOizXD5mHKPbBUywOA7HPnswB0jUEdHLUWlz/XyzWTTj3fndPBQIHqZddSvPF116ahJ8OD9FIiS6jcfh7q2/NJO0aHkslCsy2MgoLQa4cZ1gcpLCo/j+0ZWKRPWIz6Sx8EwmwItKgHQ6ibO+tl6kG4+Hme4P/j/dLzyfbyjJX588n880kCPyV5dorXfesRIMStyMdmrQLLlxpwlQ==,344,5.886961417836552,0.32848837209302323,1.0,0.026239067055393587,0.8052325581395349,0.15406976744186046,RSA
hVxlaNsJCzuGx/tbyl1O9fiHEJFXhMEKF5C+kHNez1UVUHVxv/MXUzzPY68JomSW8fKqfnIc2HpedUXo2H8/yOcoDAE6DZFdl4o9FtwmATUkStW/+jEJCqv/M3vkeXT5NI4hSCatvsGd63dxmGQxkvvnf7dpAYDJcCFVAUz9smj0VMkGVx0YrCIClm+HxZAwBjhQ7KuthxGaUjrmme30rx2hG1y0W2Jl90f42SR1FTxx3JiT3J4Mo4EY+qa+EIY5VZ0TErcAgswD4D1E1m8QWe6c64jG7szOFI+YII7447tV/m0crTauyXU9ui7sUE3H/Xok0J6yba6NVnXMb1uDbQ==,344,5.868431214563266,0.3691860465116279,1.0,0.02040816326530612,0.7819767441860465,0.1744186046511628,RSA
BwdPQjBL3e/X+apdNZSptXGa5gvBLxbN0ZNcHqSh3wDdJQerWbvEpA==,56,5.039148671903073,0.35714285714285715,1.0,0.01818181818181818,0.8571428571428571,0.07142857142857142,Blowfish
A8FhmOfi73dDBxjEGZhTF3JkDc36qPS1UzdT3pXVvLec7fpqpPZ5qQ==,56,5.101823225551769,0.42857142857142855,1.0,0.01818181818181818,0.7857142857142857,0.17857142857142858,Blowfish
0KZMp3/Eld83viG3MeJWh7TptwALXGRtrIW0udahnDrT/DMyiyXN/g==,56,5.052628805870278,0.26785714285714285,1.0,0.01818181818181818,0.7857142857142857,0.125,3DES
/SEmer7TU2eLGgl1nXV3UquFFlFMA+3P0UQe+uMgLYk=,44,4.8170529253079675,0.3181818181818182,1.0,0.023255813953488372,0.7727272727272727,0.13636363636363635,RC4
XSDNuVrmvbviMQt6ippOvNU/sEBdvJeeLevUNAi+5KxzyE7Wsm80ig==,56,5.073079645651111,0.26785714285714285,1.0,0.05454545454545454,0.8392857142857143,0.08928571428571429,DES
O+NTo5Ns+4tSPdc9dRYsxG4AoToWjFpwK3P9cYMm8LX82MTCHUXNPg==,56,5.07486295761736,0.2857142857142857,1.0,0.01818181818181818,0.7678571428571429,0.16071428571428573,DES
pyx7wbr+oiG+/Jv6/IYbyhD7o4Nzf4vpKCv5v+peuJ4=,44,4.680689288944333,0.29545454545454547,1.0,0.0,0.7045454545454546,0.1590909090909091,ChaCha20
255ybznqsXzV5Yq+HH83cRqW6BQVcYE+LdM74vbkS2U=,44,4.879664004902592,0.38636363636363635,1.0,0.046511627906976744,0.7045454545454546,0.22727272727272727,ChaCha20
Sc3N/n5UWxqub2IJ4ka55LnUYYCbpm3yj8tXQBQORjXR/FxX0qKsRP+d+Pq0mUh8XboG57wDakIcmmeqBO/OzdD80lQjZ4PuVsXeL40I/+3FZqTfB82GAq7FYzd5bOVMtdX89+a64i82ctj0wd1tT5b6E1IVUbJY91/BquGChkiYCtxD9o/IcOW78ZabpTaznlMWnuoY1oR7gYaSRQAH+RsT2IszH88LZeamRkyiEHkBAADt1yHPZRwiOa/z4niB55B+Qq+Mei5abuMGn85QGGUSDMFQwzU/6TdOvW6WXTW92+t9IK+L+2lEJjYKdNIhqtxGfdNdEu7zqUD3Ck5OaA==,344,5.8635240333759455,0.3691860465116279,1.0,0.023323615160349854,0.7674418604651163,0.1744186046511628,RSA
bP7zUTnfWTCXWmn3fy41vEfKRf1ZoGcnKxY7R/4TSi0xOjzOBNQ02A==,56,5.101823225551769,0.35714285714285715,1.0,0.01818181818181818,0.7678571428571429,0.17857142857142858,3DES
p4UYga3BBGD7e8eMHb7+ApR+NJyYbSp2tTmB7MhM4fTThfsWvqZcOA==,56,5.061382823650154,0.39285714285714285,1.0,0.05454545454545454,0.7857142857142857,0.14285714285714285,Blowfish
oh90QmL1W/0zE5DZOztUCV/bbD4pErBPePdoek67LCu+9Of0TmTuvg==,56,5.15101764523326,0.4107142857142857,1.0,0.03636363636363636,0.7321428571428571,0.17857142857142858,DES
oawcPlmTAzwsE1aCVn6ULx7ViPA3AHlJAQzhpyjBhcI=,44,4.9139770731827515,0.3409090909090909,1.0,0.0,0.8863636363636364,0.09090909090909091,RC4
V2S1ZpeJTWL1yJknxPMKA6oH6kCRQI+/mA6U8g0Wqz1cQ6VpCwotc5pKvdihTcJj3RT++bxaCghoq3A0CUf96RedIMl2YPez5F3TfGhIklb+tjsBSoDrQk1sAQc+dxWoj/IPPwAjqfiQWAl1/ewBBoxwM7pXvT6zwM94eOfn0FJ09UhsBypozST7wqpDtejQ6jzb4gGz/zgKoZ9skAS5rYUbO8KbXbXEdHIie29eeeg+VITQpbDIgzM+QlNcfwo8hT1Kl5JdMS285WrlfkSig3AEUQaG7cdHpw6340+Okd66uLgr4Ca6JX7Ur1gLFIyhqMtCnTMsDneTpfCh9tRi/w==,344,5.8627549783328465,0.36046511627906974,1.0,0.02040816326530612,0.7965116279069767,0.15988372093023256,RSA
K3rdWtWv2VgEhWeb35wGuuMckc/+uo+nhBEGrTe/DKDUUb9t1thYTQ==,56,4.967720100474502,0.32142857142857145,1.0,0.05454545454545454,0.7857142857142857,0.10714285714285714,3DES
/B21dMYFjkZxthPZdBd6P64IoU8cFYFaHnV5OYOyv9NuKO2okOuV/A==,56,5.016914520155993,0.35714285714285715,1.0,0.01818181818181818,0.7678571428571429,0.16071428571428573,3DES
OOzZSBrhkXMKdINSGrgzgAzZ2qq8nMOe0VXMhz+kKkVr1zBjESB39Q==,56,4.804873395496577,0.23214285714285715,1.0,0.05454545454545454,0.8392857142857143,0.10714285714285714,DES
NBLwFbWrdy0UpfwdsZX4Fjf7f2r/gE3mnQCmlUcMIqc=,44,5.0331841754063085,0.4090909090909091,1.0,0.0,0.8409090909090909,0.11363636363636363,ChaCha20
EN4FmVLTb30L4gmeFGaD5TvFZ4ycHo7vl/ORNRiK+W6iXwHuz0i2eg==,56,5.159771663013136,0.35714285714285715,1.0,0.01818181818181818,0.75,0.17857142857142858,Blowfish
pvjPve4jhH88nc1Huv8s1r8hR7ZU9V4XiYNgnaAQLLWgOir5jz/p8Q==,56,5.001651074222541,0.2857142857142857,1.0,0.05454545454545454,0.7321428571428571,0.21428571428571427,DES
qPMRij28baWlN4n3L6+R6obOgPLUWN48gcAMEyNbA2ch6YIKN3G6Og==,56,4.887537511266053,0.375,1.0,0.01818181818181818,0.7321428571428571,0.21428571428571427,DES
aCd/DF7bodcE6FD71t1Q5fxM8hkVNANj1IVuqrxHBgg5+MKBlxB+dA==,56,5.074862957617358,0.48214285714285715,1.0,0.03636363636363636,0.75,0.16071428571428573,DES
4KPeivGSkcrw9H2zR0sjOiprLjB3CeCOdxHrBuvTIwU=,44,4.942275084497217,0.29545454545454547,1.0,0.0,0.8636363636363636,0.11363636363636363,RC4
3d84eb25d857ac2a644ceb267dc53e8477e4ee4056e2c915b642ff03357fb0e0,64,3.833668704467278,1.0,1.0,0.07936507936507936,0.375,0.625,SHA-256
a03d7779f7605cd38fc5df79cee67d24bbc29c786f90d2830a59407a0b2a0a08,64,3.7897170014624826,1.0,1.0,0.06349206349206349,0.375,0.625,SHA-256
L5uQEnetwBv7zuhB3r1fAwsa7oPXbyJcFjroOatFCQe7ggZQKLmSVQ==,56,5.15101764523326,0.35714285714285715,1.0,0.03636363636363636,0.8571428571428571,0.10714285714285714,Blowfish
XceSbRD0cNlP8tGDWH0XjOqEnbLiP/jDJjpLfjwaUt4qu0/6NgZbHA==,56,5.052628805870278,0.3392857142857143,1.0,0.01818181818181818,0.8214285714285714,0.10714285714285714,Blowfish
FsZS4PtTfGn6dswfwYuDaxGW8LYhrFPKEJy4rWpcdw0=,44,4.896820539042671,0.3409090909090909,1.0,0.0,0.8636363636363636,0.11363636363636363,RC4
TDVCXOkZHaLurthsZG3FA/haczOm8sGhaxxDd2fBlhY=,44,4.896820539042672,0.3409090909090909,1.0,0.023255813953488372,0.8863636363636364,0.06818181818181818,RC4
131ac9c7cf3105ce3739af6bd642d8af5212175c6faa1e838885403eebc3fd2e,64,3.8847772051985197,1.0,1.0,0.06349206349206349,0.40625,0.59375,SHA-256
hLRFoIvAZJqNJlMgIOdxuxQsRO/nb5wbkvJedCiCxVYCz6uYuq/CSA==,56,5.016914520155992,0.25,1.0,0.01818181818181818,0.8928571428571429,0.03571428571428571,DES
xEid/FLNaTLI3ybvx8ipi7klQFvhMtD758Sc9/BdfHXr/wvcsCJBpSwN0pENbSHi,64,5.12852441389348,0.375,1.0,0.0,0.828125,0.125,AES
cJxyqey76Vts21H1WOuN2oe8IRP42rAwItxaM7DbKu480CAOWnqLeA==,56,5.088343091584563,0.42857142857142855,1.0,0.01818181818181818,0.7321428571428571,0.23214285714285715,3DES
6Hg8sqZyMWtFDugMfKIm/7EO4jgSfs64rhzlX+3VmDLa+JaQPeI9dI//d1kjRSgX,64,5.320159765557392,0.3125,1.0,0.015873015873015872,0.78125,0.140625,AES
HSRd5cSAdrS+nqt6vKk2ciTYKx30gwMXcX9pzV8UvWQs/s8lQl76yg==,56,5.244680368408913,0.2857142857142857,1.0,0.01818181818181818,0.75,0.17857142857142858,3DES
XTvbj8dGJlXFTxHpPu+hjhPyDo5GZEjtm138g2FIS/tYMOwLJQZOSQYYsX36nTMj,64,5.245864648336088,0.21875,1.0,0.015873015873015872,0.84375,0.125,AES
VTWBSrLGGtuWcGYYsQnfpClHZVR8POkkA09EtQmj8i0=,44,4.987729629951763,0.25,1.0,0.06976744186046512,0.8636363636363636,0.11363636363636363,ChaCha20
XwWWmpB6ZVHLPjzNaFSQ30U5WhFA6lyktPnjL7EhBMnVvVewRiJbK+DgC2mbkpNI,64,5.413909765557392,0.296875,1.0,0.015873015873015872,0.875,0.109375,AES
MJ/DCJE1P+gr2TaY/8SzNfszx/1dbDEMvKZYBY/9Yvo=,44,4.777613436819115,0.3409090909090909,1.0,0.0,0.75,0.11363636363636363,ChaCha20
c5a829c92b79ba74025ca2be45328a684733803dcb691cc3e0e736be62131019,64,3.821873587245974,1.0,1.0,0.031746031746031744,0.3125,0.6875,SHA-256
ebcf418ad5f8d1ea827e1866eaccd12438f2a145acd9bd0847748a060f5271b6,64,3.87257847002467,1.0,1.0,0.047619047619047616,0.40625,0.59375,SHA-256
DU5JjYjMKK9pEhtG4cBMVsKdVkH29NXjdiLcxHMZRZg=,44,4.862507470762513,0.2727272727272727,1.0,0.023255813953488372,0.8636363636363636,0.11363636363636363,RC4
b1183ba3fc1117182070112f8a7e7a358daa9eb6f134abe875484ec4474dc2c3,64,3.7861274920460577,1.0,1.0,0.09523809523809523,0.359375,0.640625,SHA-256
e3714452b10ebe55807970dea5ba25023cae9cab3b3472241d6930f384d1fb0c,64,3.8869914153559617,1.0,1.0,0.047619047619047616,0.359375,0.640625,SHA-256
A5wEf9NChhWuSlWjp49pxxKuux9OzsQ9byYC/UuGFcg=,44,4.805911448133581,0.3181818181818182,1.0,0.06976744186046512,0.8181818181818182,0.13636363636363635,RC4
E9MXuhcaRT7AfE0BckUSUNR6YVs8fyQhjsz9E96R5M0=,44,4.7715983798534225,0.45454545454545453,1.0,0.0,0.75,0.22727272727272727,RC4
OzosSV/dkiHAy7OE1pSpqNh01kiFc2ruQLiMgOYsueE=,44,4.925118550357138,0.2727272727272727,1.0,0.0,0.8409090909090909,0.11363636363636363,RC4
kQxHzxbTnWgU+XVlocvV9Z8tbpjIdn0lWPc/apkrO4w=,44,5.0503407095463855,0.22727272727272727,1.0,0.0,0.8409090909090909,0.09090909090909091,RC4
1492710fda6204af5f65c6c8067e4214bb6301d81fbc9b1d387e417b692a7754,64,3.901253516331225,1.0,1.0,0.031746031746031744,0.3125,0.6875,SHA-256
FN3rXIihRWRMhcyNYx2fEmV3JSTYxtHqYv+8RWd1L4PCbXgbZuRC9JC7k5y6hNxC,64,5.265319531114784,0.328125,1.0,0.0,0.828125,0.15625,AES
UzsfTFvEPRVzYINmzR4UIkRhMTCr81EO9SdRYsUqTzk=,44,4.6523912776298655,0.22727272727272727,1.0,0.0,0.8863636363636364,0.09090909090909091,RC4
FWG6fo2GFhYduGzYROAXP7sjcEx888bFHdN+VYpUFD0LolVsq0u05A==,56,5.074862957617358,0.4107142857142857,1.0,0.05454545454545454,0.7678571428571429,0.17857142857142858,3DES
2e4WXMPY2Zb70ECDBUT47IbnhmfQqaXCiKmbWZsR4gYSwv4SUuqjXw==,56,5.066108939837483,0.35714285714285715,1.0,0.01818181818181818,0.8035714285714286,0.16071428571428573,3DES
b3uEpgZ1vzdQMLQ8X5VUqP30yFUj1DGuU+OqJjyeKW/byxTPS+lOrA==,56,5.244680368408911,0.26785714285714285,1.0,0.01818181818181818,0.7857142857142857,0.125,3DES
ba31579ac3bf6c27f868c1f8f789e6072957b6c4b5cac5b20233125c23825940,64,3.7888129950410776,1.0,1.0,0.015873015873015872,0.3125,0.6875,SHA-256
mImJ3l1hc/pWdUaH6q08Z/O8B6nCHBdezkd5WXH/e+aQqOaqCAItpg==,56,4.989954252221581,0.39285714285714285,1.0,0.01818181818181818,0.75,0.14285714285714285,3DES
MNKeZOn5wQwSaaPCrP+sPM01G27CeUtEihrWS3LVyV+eamO766tfCQ==,56,5.039148671903074,0.35714285714285715,1.0,0.05454545454545454,0.7678571428571429,0.16071428571428573,3DES
Jz9jOjwRqIni2wYhJ1ajOnemDmqaQ8KJvooXaPTMOrMc5kTjmYKnIj1ug+6/VVzT,64,5.0603286642591,0.203125,1.0,0.031746031746031744,0.859375,0.109375,AES
AhSHgU3DZHHrX/qexJUlEL9CUJScjHArKLIHD9o/WOCFNlTgI68PUyv3pk6gNL8Or9gTvpDRcVbyXFHcNfIyhGXLXMn3iH3VZ6XmG+Os+2qKq6KPmunfTTh5VrC9MqFGL4cETvGUts4+KozfCWBJAYIbz+8vi1q47fAauuRhkXicFL8JcJxzvg13yvegKMoPC30idFnBKJRuCcxPIjftK79kysw74YNw/u7iF5fbqCwZYYkWMetWZSDWvp1NOCJvHqnfyV6KBV+VH0Prt6fC3kJgqBtZFXGB3dCltMxUpRZLdbcT3CK4cKFMftFqkzhwzPnFUG44OXoYY+HbdqqHYw==,344,5.849931240816907,0.31976744186046513,1.0,0.023323615160349854,0.8430232558139535,0.125,RSA
7JFwZKfOvqFypiYf2UdOUVh8zxSJnNYYlLJmBbRA3iQ=,44,5.016027641266229,0.2727272727272727,1.0,0.023255813953488372,0.8863636363636364,0.09090909090909091,RC4
0g574dLH9fCrAY0VewCaW9Xi4rOmlyExYKWi2wGWKFRaXH6MFWW7ajef4HmdEKLB,64,5.021418898701708,0.453125,1.0,0.015873015873015872,0.8125,0.1875,AES
+KZ2MZhDxb7tw6m4nl6kLTZS11VpTM+pMblg9lxv9Zw=,44,4.652391277629866,0.2727272727272727,1.0,0.023255813953488372,0.7272727272727273,0.20454545454545456,ChaCha20
8REea3V2i9rFv8uLoFQfLpKyni5rO+mUdKcJJfNnltGnm+c9cWJEpw==,56,5.088343091584563,0.3392857142857143,1.0,0.03636363636363636,0.8035714285714286,0.125,3DES
y8ph+T5vqwKyF5qH+q/R6zyfxztiJBRm1ID25N4jf+0npz7CQUbOLw==,56,5.204239966507298,0.30357142857142855,1.0,0.01818181818181818,0.7142857142857143,0.17857142857142858,Blowfish
f04dbLu9VorRrysiB15/I1hOShQMiz1jZdBfV3DOwqFg9AnJDqHY0w==,56,5.222446216661831,0.375,1.0,0.01818181818181818,0.7678571428571429,0.17857142857142858,3DES
5pMD4Ei1uoDM4Z4YZiW4dKbbp6l4Fuc+8lqnlvdfouhTdC36Iidj+A==,56,4.8810280831124775,0.44642857142857145,1.0,0.03636363636363636,0.7321428571428571,0.19642857142857142,3DES
QCVyKRuXrmhfE0+ritPT+CGYw7ZOWWwIqb1I3ry2cEA=,44,5.033184175406308,0.29545454545454547,1.0,0.023255813953488372,0.8181818181818182,0.11363636363636363,ChaCha20
